ID;CLASS;EVENTS
2886;14;3 6 12 24 30 39
2887;15;4 5 15 22 31 35
2888;14;4 6 15 18 27 39
2889;11;4 7 14 23 32 36
2890;12;4 7 10 18 32 37
2891;9;3 7 14 22 28 33
2892;0;4 6 13 21 29 38
2893;16;2 5 15 23 27 37
2894;10;4 8 11 19 32 40
2895;13;3 7 14 24 30 34
2896;15;4 5 10 17 26 40
2897;15;4 5 14 18 29 40
2898;13;2 6 14 22 32 40
2899;12;4 6 13 24 32 35
2900;0;4 5 10 22 27 38
2901;14;4 5 13 17 25 36
2902;15;3 6 11 23 31 39
2903;11;4 5 14 21 32 40
2904;14;2 6 13 23 30 36
2905;16;2 5 15 23 30 35
2906;13;3 5 12 22 27 40
2907;8;3 5 13 19 31 33
2908;6;4 7 16 18 29 33
2909;15;2 5 11 24 31 35
2910;9;4 8 11 20 27 34
2911;10;3 6 12 21 25 38
2912;12;4 7 13 24 29 37
2913;0;3 6 12 20 27 37
2914;14;2 5 13 17 30 39
2915;13;3 5 10 24 30 34
2916;15;4 5 10 18 30 39
2917;14;4 6 13 24 29 37
2918;11;4 8 11 21 31 34
2919;16;3 5 10 23 28 35
2920;12;3 6 11 21 30 35
2921;0;3 6 13 20 29 37
2922;13;4 6 13 18 30 37
2923;15;1 5 15 23 31 33
2924;10;3 6 9 20 25 39
2925;14;3 6 9 18 31 36
2926;15;4 5 16 19 26 37
2927;12;4 5 11 17 25 36
2928;7;4 6 13 20 31 33
2929;9;4 6 9 23 31 40
2930;0;4 7 10 18 27 33
2931;16;2 5 12 23 30 34
2932;11;4 6 9 24 32 35
2933;13;4 5 12 22 25 39
2934;14;3 6 10 22 32 38
2935;15;2 5 13 23 25 37
2936;13;4 7 10 20 30 38
2937;17;2 5 14 18 28 35
2938;12;3 7 10 21 32 39
2939;14;3 6 14 18 28 39
2940;0;2 6 16 17 31 33
2941;10;3 7 15 18 32 37
2942;15;4 5 16 22 32 36
2943;14;4 6 15 17 28 36
2944;16;2 5 16 17 28 36
2945;11;4 7 16 18 25 37
2946;13;3 7 10 20 32 39
2947;8;4 8 15 24 32 37
2948;15;3 5 14 21 30 39
2949;3;3 7 15 19 26 33
2950;9;4 8 13 23 26 33
2951;12;4 7 9 24 31 39
2952;0;2 5 10 19 25 36
2953;14;4 5 14 17 25 38
2954;13;4 7 11 23 31 39
2955;15;3 6 12 19 30 35
2956;14;2 5 13 19 32 40
2957;16;3 5 15 18 29 35
2958;5;4 7 10 23 26 34
2959;10;4 7 9 19 30 35
2960;12;4 8 16 17 31 36
2961;11;4 6 13 17 25 35
2962;15;4 5 16 23 25 39
2963;0;4 5 14 21 31 38
2964;13;4 5 15 21 26 35
2965;14;1 5 11 21 31 36
2966;15;3 6 11 24 29 35
2967;12;2 6 16 20 30 35
2968;6;4 8 15 23 32 33
2969;9;4 8 13 23 28 33
2970;13;4 5 12 24 26 39
2971;16;3 5 15 18 27 36
2972;0;4 5 12 22 28 39
2973;14;3 6 13 19 27 37
2974;11;3 7 10 22 30 34
2975;10;4 7 13 21 32 40
2976;15;4 5 10 20 29 37
2977;7;4 6 11 20 32 34
2978;13;4 8 15 23 31 37
2979;15;4 5 16 19 29 35
2980;12;4 7 10 22 29 39
2981;14;2 5 16 17 32 39
2982;0;4 5 10 19 27 36
2983;15;4 5 11 21 27 40
2984;16;1 5 10 18 31 35
2985;13;1 5 12 20 29 34
2986;14;2 5 15 24 25 38
2987;11;1 5 16 19 30 34
2988;9;3 6 9 18 29 33
2989;8;4 8 13 19 31 34
2990;12;3 6 16 21 30 34
2991;15;2 5 16 21 29 39
2992;10;3 5 15 24 32 38
2993;0;2 6 15 22 31 37
2994;13;1 5 14 17 32 37
2995;14;2 5 13 24 31 40
2996;15;3 5 9 22 31 36
2997;16;3 5 14 24 27 35
2998;12;4 8 13 22 31 38
2999;14;3 5 9 19 32 35
3000;0;4 7 10 22 25 38
3001;13;3 7 12 18 31 36
3002;11;3 6 11 23 29 34
3003;15;2 5 13 24 29 34
3004;14;4 5 11 21 32 38
3005;1;3 6 9 24 25 34
3006;13;4 5 10 23 32 36
3007;9;4 7 14 22 25 36
3008;10;3 5 16 17 29 33
3009;12;4 6 12 19 25 37
3010;16;3 5 15 18 30 36
3011;17;2 5 14 18 29 36
3012;15;2 6 11 17 31 37
3013;0;4 5 15 17 30 34
3014;14;4 7 15 24 29 39
3015;15;4 5 13 17 28 36
3016;13;1 5 11 20 30 34
3017;11;2 5 11 24 25 35
3018;12;4 7 16 21 31 39
3019;14;3 5 13 22 26 39
3020;0;3 5 12 20 29 37
3021;16;3 5 10 22 28 38
3022;15;3 6 14 17 28 37
3023;10;4 8 9 17 32 36
3024;7;2 6 12 18 32 33
3025;13;4 7 16 17 26 37
3026;14;2 6 11 24 32 39
3027;9;4 8 10 21 28 33
3028;6;3 5 13 20 25 34
3029;12;2 5 15 20 30 34
3030;15;4 6 11 22 28 36
3031;8;4 6 16 19 32 33
3032;14;3 5 9 22 29 34
3033;11;3 7 11 22 29 34
3034;0;4 5 13 19 29 36
3035;13;4 5 9 22 31 39
3036;15;2 5 14 20 26 39
3037;16;2 5 11 18 27 39
3038;14;3 7 10 17 30 38
3039;12;4 6 12 22 26 40
3040;13;4 7 11 23 31 38
3041;10;4 5 11 20 25 40
3042;0;4 5 10 19 27 35
3043;15;4 6 14 17 29 36
3044;14;4 6 16 20 26 36
3045;11;4 7 13 19 29 40
3046;13;4 7 11 19 31 39
3047;9;4 8 13 19 28 34
3048;12;2 6 13 20 29 33
3049;16;4 5 13 23 27 37
3050;15;2 5 16 19 32 39
3051;14;4 6 16 17 28 37
3052;0;2 6 15 24 32 39
3053;15;3 5 16 18 30 37
3054;13;3 7 9 20 32 38
3055;12;4 7 11 17 32 38
3056;10;2 6 9 22 31 33
3057;15;4 5 11 20 29 39
3058;11;4 5 15 23 27 40
3059;14;2 5 16 17 32 38
3060;16;2 5 10 19 27 37
3061;0;3 5 14 19 29 34
3062;13;4 5 9 20 25 39
3063;3;3 7 12 17 25 33
3064;15;2 5 14 19 27 39
3065;9;3 7 15 19 32 39
3066;14;2 6 11 22 32 36
3067;12;4 7 16 17 32 38
3068;15;3 6 12 17 30 37
3069;13;4 8 9 22 30 36
3070;7;4 7 14 24 25 34
3071;8;3 7 12 19 31 34
3072;0;2 5 14 22 30 39
3073;11;4 6 11 17 25 34
3074;10;4 8 11 18 32 39
3075;14;4 6 11 17 30 35
3076;16;2 5 10 22 30 38
3077;4;3 7 16 19 27 33
3078;15;2 6 12 24 29 35
3079;12;3 7 16 21 29 36
3080;13;1 5 12 23 32 34
3081;14;4 6 9 18 28 38
3082;0;3 7 14 19 31 35
3083;17;1 5 11 19 29 35
3084;15;4 5 11 24 27 35
3085;14;4 6 14 21 28 40
3086;12;4 8 16 20 31 39
3087;9;4 8 15 18 27 34
3088;6;4 8 9 18 32 33
3089;11;4 7 14 19 32 39
3090;16;1 5 10 24 31 36
3091;13;4 7 10 17 26 37
3092;10;4 8 16 21 30 33
3093;15;4 5 15 19 27 40
3094;0;2 5 15 18 32 34
3095;14;4 6 16 20 27 36
3096;13;4 7 10 22 29 37
3097;15;3 5 10 24 29 40
3098;12;3 7 13 23 30 36
3099;14;3 7 9 20 30 36
3100;5;4 6 15 19 25 33
3101;16;2 6 16 19 30 36
3102;13;4 7 10 24 29 40
3103;11;3 7 14 24 31 34
3104;0;3 6 9 21 25 38
3105;15;2 6 15 17 29 37
3106;14;3 5 14 19 25 36
3107;9;2 5 12 19 28 33
3108;10;4 8 11 21 31 33
3109;12;2 5 11 22 32 34
3110;15;2 5 10 21 29 38
3111;13;3 5 11 20 29 34
3112;0;4 5 12 22 29 39
3113;8;3 7 15 24 32 35
3114;14;4 6 15 17 30 38
3115;16;3 5 11 23 32 37
3116;15;4 5 15 21 28 40
3117;11;2 5 16 20 28 33
3118;12;2 6 13 20 31 34
3119;7;4 7 16 24 25 34
3120;13;3 7 12 19 31 37
3121;14;4 5 12 19 32 36
3122;15;3 5 11 21 30 38
3123;0;2 5 15 21 30 36
3124;10;4 8 16 21 29 33
3125;14;4 6 10 19 31 39
3126;9;3 7 13 20 29 33
3127;13;4 7 9 17 27 38
3128;16;4 5 11 23 28 36
3129;12;4 5 11 23 25 35
3130;15;2 6 13 19 31 35
3131;11;4 5 15 20 25 40
3132;14;2 5 16 24 32 36
3133;0;4 6 10 21 25 38
3134;13;4 7 14 17 26 36
3135;15;2 5 12 21 31 38
3136;12;3 5 16 20 29 35
3137;15;2 6 10 23 31 38
3138;10;3 6 15 20 29 33
3139;16;1 5 12 19 32 35
3140;14;3 5 16 22 29 39
3141;13;4 5 13 18 25 36
3142;0;3 5 16 18 25 33
3143;11;4 8 13 22 31 35
3144;9;4 5 16 18 25 34
3145;15;4 5 15 17 27 35
3146;6;4 5 13 20 26 33
3147;12;4 8 13 23 31 37
3148;14;2 5 13 24 30 34
3149;13;2 5 14 24 31 33
3150;15;1 5 13 22 30 33
3151;16;3 5 15 22 31 34
3152;0;3 5 10 21 26 38
3153;8;4 5 15 17 32 36
3154;17;1 5 11 24 27 34
3155;14;2 5 15 17 26 39
3156;10;3 6 15 19 32 37
3157;13;3 7 9 23 32 37
3158;12;4 7 16 20 32 38
3159;11;4 8 13 19 30 35
3160;15;4 5 10 23 31 37
3161;14;2 5 14 18 26 35
3162;0;4 6 12 24 28 39
3163;15;2 5 14 17 27 39
3164;13;4 7 16 22 31 36
3165;9;4 7 13 21 30 34
3166;7;4 7 15 19 26 34
3167;16;2 5 11 24 28 38
3168;12;2 5 14 20 31 34
3169;14;3 6 14 17 30 38
3170;15;3 6 11 24 29 38
3171;13;4 7 11 17 30 36
3172;10;4 6 16 23 25 40
3173;11;1 5 15 18 32 38
3174;0;3 5 16 23 32 38
3175;14;4 7 11 23 30 38
3176;12;4 8 9 23 30 37
3177;3;3 7 11 22 27 33
3178;15;4 5 9 18 29 40
3179;16;2 5 9 22 27 38
3180;14;3 6 9 24 31 39
3181;13;4 7 15 18 27 38
3182;0;3 5 10 21 26 36
3183;15;3 5 15 18 27 40
3184;9;4 8 14 19 26 34
3185;14;4 5 9 21 26 35
3186;12;3 7 13 19 32 38
3187;11;2 6 15 22 28 33
3188;10;4 8 10 20 30 33
3189;13;2 6 14 21 32 39
3190;15;3 6 10 17 28 36
3191;16;2 6 16 22 30 38
3192;14;4 6 11 18 31 36
3193;0;2 6 14 20 29 36
3194;8;4 5 13 20 26 34
3195;2;3 6 12 19 25 34
3196;15;3 5 9 22 25 36
3197;12;4 7 12 18 29 40
3198;13;2 6 14 23 32 37
3199;14;3 6 10 18 31 36
3200;15;3 5 15 24 28 35
3201;11;3 6 15 19 25 38
3202;0;2 6 15 19 32 36
3203;13;4 7 12 24 31 40
3204;9;3 6 15 23 32 37
3205;10;4 8 12 17 30 33
3206;16;2 5 15 18 29 37
3207;6;4 7 15 22 26 33
3208;12;2 5 9 18 32 34
3209;14;3 5 15 21 25 38
3210;15;3 6 14 17 28 36
3211;13;3 5 15 24 25 36
3212;15;4 5 10 18 30 40
3213;0;3 5 14 23 31 38
3214;7;3 5 10 18 32 33
3215;14;3 6 14 19 30 40
3216;11;4 8 13 24 32 36
3217;12;2 6 9 23 32 34
3218;16;1 5 12 22 29 34
3219;15;3 5 15 24 30 36
3220;13;4 7 16 17 29 38
3221;10;4 8 12 22 27 34
3222;14;1 5 14 24 32 37
3223;9;4 7 16 22 25 36
3224;0;3 5 16 19 31 35
3225;15;2 5 10 23 26 36
3226;17;1 5 11 19 31 35
3227;12;4 8 16 24 31 36
3228;13;3 6 13 24 26 37
3229;14;2 5 13 17 31 39
3230;11;4 7 12 24 25 37
3231;16;4 5 14 23 27 38
3232;15;2 5 10 20 30 37
3233;0;3 5 9 23 26 38
3234;14;4 7 11 19 28 39
3235;12;4 6 16 20 26 40
3236;8;4 8 12 19 32 34
3237;13;4 7 12 23 30 37
3238;10;4 7 10 17 31 35
3239;15;2 6 12 22 31 38
3240;14;2 5 13 22 26 39
3241;5;4 6 9 19 25 33
3242;13;4 6 14 19 26 35
3243;0;3 7 13 18 29 33
3244;9;4 8 12 22 32 34
3245;11;4 8 9 17 29 34
3246;16;3 6 14 19 28 36
3247;15;4 5 9 24 27 37
3248;12;4 7 9 17 28 40
3249;14;1 5 9 18 31 34
3250;15;3 5 9 17 27 35
3251;13;4 7 12 17 28 38
3252;0;2 6 14 19 31 36
3253;14;4 6 14 18 30 38
3254;10;4 8 10 17 28 33
3255;12;1 5 10 20 32 34
3256;16;2 5 10 22 31 36
3257;11;4 8 11 21 30 34
3258;15;4 5 9 17 26 37
3259;13;3 5 16 18 32 40
3260;14;3 5 13 24 25 38
3261;7;4 7 14 17 26 33
3262;15;4 6 14 22 26 36
3263;9;4 8 16 21 27 34
3264;0;4 5 10 19 26 34
3265;12;4 6 15 24 25 36
3266;6;4 5 15 23 25 33
3267;13;3 7 16 18 31 37
3268;14;3 6 16 21 29 35
3269;16;2 5 9 22 26 36
3270;15;3 5 16 23 29 35
3271;10;4 7 14 21 25 39
3272;11;3 6 12 19 26 38
3273;14;2 5 13 21 32 40
3274;0;4 8 16 20 31 37
3275;12;1 5 15 20 32 40
3276;13;3 7 9 24 31 36
3277;8;4 6 14 24 31 33
3278;15;2 5 11 19 31 39
3279;14;2 5 13 23 30 36
3280;13;4 7 11 18 30 38
3281;15;3 5 13 17 29 35
3282;9;4 6 9 21 31 34
3283;16;3 5 15 22 27 36
3284;0;2 5 10 21 25 37
3285;12;4 5 13 22 30 33
3286;11;4 8 12 22 29 34
3287;10;4 8 11 19 28 33
3288;14;3 6 13 21 29 39
3289;15;2 5 10 21 28 38
3290;13;2 6 16 17 32 38
3291;3;3 5 14 23 25 33
3292;15;3 5 13 23 25 38
3293;0;4 7 15 20 30 35
3294;12;3 6 14 24 32 36
3295;16;2 5 9 18 30 36
3296;14;4 6 15 24 26 40
3297;13;3 6 9 17 28 40
3298;17;1 5 16 23 28 35
3299;15;4 5 14 23 30 34
3300;11;4 7 13 22 30 40
3301;14;3 5 11 24 32 38
3302;9;4 7 16 22 25 37
3303;0;3 6 10 23 25 40
3304;10;3 6 10 23 32 34
3305;12;4 6 12 17 25 36
3306;15;3 5 9 23 28 38
3307;13;4 6 9 22 26 40
3308;7;4 6 11 19 31 34
3309;16;3 5 14 17 28 36
3310;14;3 7 14 17 29 35
3311;15;2 5 9 17 26 37
3312;13;3 6 14 19 31 37
3313;0;4 6 14 20 31 37
3314;11;3 5 10 21 32 35
3315;12;2 6 14 20 32 34
3316;14;2 6 13 18 32 39
3317;15;4 5 16 22 26 38
3318;8;1 5 9 18 29 33
3319;13;4 5 15 22 25 39
3320;10;4 7 13 17 32 34
3321;16;3 5 12 17 30 37
3322;9;3 6 11 20 31 35
3323;14;4 5 13 20 28 40
3324;0;2 5 12 19 28 36
3325;6;4 5 16 23 25 33
3326;12;1 5 16 22 28 33
3327;15;2 5 13 22 26 35
3328;14;1 5 14 23 31 35
3329;11;4 7 12 24 27 37
3330;13;4 7 11 22 31 36
3331;15;2 5 13 21 26 40
3332;12;4 6 12 19 31 40
3333;0;1 5 13 19 30 35
3334;16;3 5 12 17 29 38
3335;14;4 5 12 22 31 40
3336;10;4 8 14 24 32 36
3337;13;3 6 10 24 32 37
3338;15;3 6 15 23 27 36
3339;14;3 6 11 19 27 40
3340;9;4 7 10 23 31 40
3341;15;4 5 10 19 30 35
3342;11;4 5 16 20 30 35
3343;0;1 5 14 22 30 37
3344;12;3 5 11 23 30 40
3345;13;4 7 10 24 26 38
3346;16;3 5 15 17 28 38
3347;14;4 5 14 21 27 35
3348;15;3 5 14 18 26 37
3349;13;4 7 11 19 31 37
3350;12;4 6 13 19 25 37
3351;10;4 5 15 20 32 38
3352;0;4 5 15 22 32 39
3353;14;4 6 9 20 27 39
3354;7;4 6 9 18 31 33
3355;11;3 5 14 22 31 33
3356;15;1 5 12 18 32 40
3357;14;4 6 15 24 31 35
3358;8;4 8 14 20 29 34
3359;16;2 5 16 22 29 38
3360;9;4 8 14 19 31 39
3361;13;3 5 12 21 25 39
3362;12;4 7 9 20 32 38
3363;0;4 5 10 23 25 38
3364;15;4 5 15 19 30 38
3365;14;3 6 16 20 28 38
3366;13;3 5 12 24 29 33
3367;10;4 8 11 24 32 36
3368;17;1 5 16 19 30 36
3369;15;3 5 10 17 29 39
3370;11;2 5 16 20 32 33
3371;15;3 5 14 17 29 40
3372;12;2 5 11 17 32 34
3373;16;2 5 11 24 30 39
3374;0;2 5 10 20 26 35
3375;13;4 5 13 17 32 38
3376;14;2 6 10 21 32 39
3377;15;3 5 9 23 26 37
3378;14;2 5 9 21 27 40
3379;9;4 6 12 22 31 34
3380;12;2 6 13 20 31 35
3381;5;4 7 9 18 31 33
3382;0;4 5 13 23 29 38
3383;13;4 7 11 18 31 37
3384;6;4 5 13 24 26 33
3385;10;4 8 13 22 32 38
3386;11;4 6 15 17 25 35
3387;16;3 5 12 23 30 34
3388;15;2 5 12 21 31 36
3389;14;3 5 15 24 26 35
3390;13;1 5 16 20 28 35
3391;12;1 5 15 20 32 39
3392;0;2 5 9 21 26 38
3393;15;2 5 16 21 28 35
3394;14;4 6 16 17 30 38
3395;15;2 5 9 24 27 36
3396;16;2 6 16 22 31 36
3397;11;2 5 11 23 32 40
3398;9;4 7 11 24 30 33
3399;8;3 7 15 24 32 33
3400;13;4 6 16 22 30 39
3401;10;4 7 16 22 25 39
3402;7;4 5 12 22 32 33
3403;14;3 5 12 22 27 36
3404;3;3 7 14 18 26 33
3405;12;2 5 14 24 31 34
3406;0;2 5 14 23 30 38
3407;15;3 5 9 23 29 37
3408;13;3 6 13 17 32 36
3409;14;4 6 15 20 27 40
3410;15;2 5 15 20 28 39
3411;12;4 5 11 17 26 37
3412;16;1 5 9 22 31 38
3413;11;3 6 10 24 30 34
3414;0;4 7 13 23 30 39
3415;14;4 6 15 24 30 37
3416;13;3 6 13 24 30 38
3417;10;4 5 11 19 25 40
3418;15;1 5 16 17 27 34
3419;4;4 6 14 19 26 34
3420;9;4 6 10 23 25 37
3421;14;4 6 16 23 26 36
3422;12;4 7 13 18 31 35
3423;13;2 5 11 21 31 35
3424;0;2 6 13 20 28 35
3425;16;1 5 10 19 31 37
3426;15;3 6 12 23 30 37
3427;11;4 7 13 17 32 39
3428;14;2 6 16 22 30 34
3429;13;4 7 15 19 30 37
3430;15;1 5 16 22 28 34
3431;12;2 5 12 17 27 39
3432;0;2 5 16 19 31 34
3433;10;4 8 13 19 32 39
3434;14;2 5 12 21 26 36
3435;15;2 5 15 19 29 39
3436;16;3 5 11 24 29 40
3437;9;4 6 15 22 32 35
3438;13;4 6 16 21 28 40
3439;14;4 6 15 18 28 36
3440;8;4 6 15 17 32 36
3441;17;1 5 16 19 28 36
3442;11;1 5 16 19 29 34
3443;12;2 6 13 21 32 35
3444;15;4 5 13 21 26 38
3445;6;4 7 12 24 26 33
3446;0;3 5 13 20 28 37
3447;13;3 6 16 18 27 40
3448;14;4 6 15 18 29 39
3449;15;4 6 10 18 29 36
3450;16;2 5 9 23 30 36
3451;7;4 7 15 20 32 39
3452;10;4 8 12 21 32 39
3453;12;4 6 9 17 25 37
3454;15;2 5 15 19 27 40
3455;0;2 5 12 19 28 34
3456;11;3 6 9 24 25 37
3457;13;4 5 9 18 32 38
3458;14;4 6 10 24 31 39
3459;9;3 6 11 20 31 33
3460;15;2 6 9 19 31 37
3461;13;3 6 16 21 25 39
3462;12;3 6 12 18 25 37
3463;0;4 5 16 20 31 37
3464;16;1 5 13 24 28 33
3465;14;3 6 9 22 30 38
3466;15;3 5 10 20 31 36
3467;10;2 6 13 19 31 34
3468;14;3 7 10 23 30 36
3469;13;4 5 12 21 25 36
3470;11;4 6 11 19 26 36
3471;12;4 5 13 20 30 40
3472;15;4 5 16 22 28 35
3473;0;4 6 15 23 30 39
3474;14;3 6 16 20 30 36
3475;16;3 5 14 22 27 36
3476;13;3 5 13 24 32 37
3477;9;4 7 15 21 32 39
3478;15;4 5 15 18 27 39
3479;12;4 7 13 22 29 40
3480;14;4 6 16 17 31 36
3481;8;3 6 14 19 32 33
3482;0;2 5 13 23 28 39
3483;10;3 6 16 20 30 34
3484;11;2 6 11 24 29 33
3485;13;3 5 13 21 31 40
3486;15;2 5 16 18 32 37
3487;14;3 5 12 18 27 36
3488;16;4 5 15 17 30 37
3489;15;3 5 16 20 30 36
3490;12;4 8 12 23 30 37
3491;13;4 6 9 24 32 39
3492;0;2 6 15 20 31 35
3493;14;3 6 10 20 30 38
3494;15;3 6 12 18 29 35
3495;9;4 7 10 22 30 33
3496;7;3 7 9 19 27 33
3497;11;4 7 15 21 31 35
3498;13;4 5 12 19 25 35
3499;10;4 8 14 23 31 36
3500;12;3 6 15 21 31 33
3501;14;4 6 13 22 26 37
3502;6;4 7 10 22 25 35
3503;16;2 5 15 17 27 35
3504;0;1 5 13 21 30 37
3505;15;3 5 10 20 30 36
3506;14;4 6 11 19 29 40
3507;13;1 5 9 23 29 33
3508;12;3 7 14 20 31 38
3509;15;2 5 16 21 27 36
3510;11;4 6 15 22 25 35
3511;14;4 6 15 18 31 36
3512;17;1 5 11 22 30 36
3513;0;1 5 15 20 31 35
3514;16;2 5 13 19 28 37
3515;10;3 6 16 21 29 33
3516;9;3 6 11 20 30 33
3517;13;4 7 12 17 28 39
3518;3;3 6 13 17 25 34
3519;15;3 5 15 17 31 39
3520;14;4 5 14 22 25 40
3521;12;3 7 11 21 32 39
3522;5;4 7 11 18 31 33
3523;15;3 5 13 19 28 37
3524;8;4 7 12 17 26 34
3525;0;2 6 13 19 29 34
3526;13;3 7 11 20 31 38
3527;11;4 8 16 24 31 35
3528;15;2 5 15 18 27 39
3529;16;2 5 12 17 28 38
3530;14;3 7 10 18 30 37
3531;12;4 7 14 23 25 37
3532;13;3 6 15 22 28 39
3533;10;3 6 11 22 26 40
3534;0;4 5 11 23 26 38
3535;15;3 5 14 19 27 40
3536;14;4 6 10 18 29 40
3537;9;4 8 16 17 26 34
3538;15;3 6 11 17 28 36
3539;12;4 6 9 18 25 38
3540;11;4 8 9 18 29 34
3541;13;2 6 12 21 31 38
3542;16;3 5 12 22 30 37
3543;14;3 7 9 24 30 36
3544;7;4 6 9 19 30 33
3545;0;4 6 14 21 29 38
3546;15;4 6 14 24 29 38
3547;13;2 5 9 21 25 40
3548;14;3 5 9 24 32 39
3549;2;3 6 14 23 25 33
3550;10;3 7 10 17 32 33
3551;12;4 7 16 21 30 39
3552;15;4 5 11 18 27 35
3553;0;4 5 10 23 26 38
3554;11;4 7 13 18 32 38
3555;16;4 5 15 23 31 37
3556;9;3 7 12 22 30 33
3557;13;3 7 9 20 32 36
3558;14;2 5 13 19 25 35
3559;15;2 6 10 24 30 37
3560;12;4 7 16 18 31 39
3561;14;4 6 9 18 26 38
3562;13;3 6 10 20 32 36
3563;6;4 7 10 18 30 33
3564;0;2 5 11 22 28 39
3565;8;4 8 14 21 32 33
3566;15;3 5 11 19 30 40
3567;10;3 5 11 20 25 40
3568;16;3 5 10 23 30 35
3569;14;3 5 9 20 30 40
3570;11;4 5 11 19 26 37
3571;12;4 8 9 20 30 37
3572;13;2 5 16 20 27 35
3573;15;4 6 10 23 29 39
3574;0;3 7 15 18 32 35
3575;14;3 6 15 24 28 40
3576;9;4 8 15 23 27 34
3577;15;3 5 15 23 27 35
3578;13;3 6 9 24 31 40
3579;16;3 5 11 18 28 38
3580;12;4 6 13 17 25 39
3581;14;4 6 16 23 30 38
3582;10;4 8 13 22 32 35
3583;11;4 6 11 24 26 34
3584;15;2 5 16 21 27 35
3585;17;1 5 10 18 30 37
3586;0;3 7 14 20 29 35
3587;13;3 6 16 22 29 40
3588;14;4 6 10 19 28 38
3589;12;4 8 13 21 30 35
3590;15;2 6 12 24 31 35
3591;14;3 5 16 22 29 40
3592;7;3 7 16 18 30 33
3593;16;2 5 11 24 30 37
3594;0;2 6 14 18 31 35
3595;13;3 5 13 24 32 35
3596;9;4 8 13 22 29 33
3597;11;2 5 14 20 32 33
3598;10;3 7 13 23 32 34
3599;15;2 5 12 19 29 40
3600;12;4 7 14 21 26 37
3601;14;3 5 12 19 28 40
3602;13;3 7 12 18 32 38
3603;0;4 5 9 18 26 35
3604;15;3 6 15 24 30 37
3605;8;4 6 16 20 31 33
3606;16;1 5 10 22 31 35
3607;15;4 5 16 22 31 36
3608;12;4 7 10 23 26 36
3609;13;4 6 11 22 29 39
3610;11;4 7 14 20 26 39
3611;14;1 5 11 20 29 34
3612;15;4 6 10 17 29 37
3613;10;3 7 11 23 32 33
3614;9;4 8 9 24 27 33
3615;0;2 6 16 20 31 36
3616;14;2 5 14 19 25 35
3617;13;4 6 16 22 32 40
3618;16;4 5 15 18 30 37
3619;12;4 7 14 23 26 36
3620;15;4 6 11 23 28 37
3621;14;2 5 14 24 32 40
3622;6;4 6 12 22 25 34
3623;0;4 7 9 17 26 33
3624;11;2 5 11 24 25 37
3625;13;4 7 9 23 28 39
3626;15;3 5 9 23 27 38
3627;12;3 6 13 17 25 40
3628;14;3 6 14 21 28 36
3629;10;4 8 10 22 30 33
3630;15;3 6 11 17 30 36
3631;16;3 5 11 18 27 36
3632;3;3 7 13 19 26 33
3633;13;4 6 11 23 32 37
3634;9;4 7 11 20 26 36
3635;0;3 7 15 20 30 36
3636;14;1 5 10 21 31 34
3637;12;3 5 15 18 25 36
3638;11;4 6 12 22 25 39
3639;7;4 7 12 21 26 36
3640;15;4 6 12 23 28 36
3641;13;4 5 16 24 30 34
3642;14;4 5 16 21 29 35
3643;0;4 5 10 18 26 35
3644;16;1 5 13 17 29 35
3645;15;3 6 16 19 28 37
3646;8;4 7 12 17 26 33
3647;10;4 5 11 19 26 39
3648;14;4 6 14 19 28 39
3649;12;3 6 15 21 30 33
3650;13;3 6 16 18 32 37
3651;15;3 5 10 21 29 36
3652;11;3 5 16 21 25 36
3653;9;3 5 15 24 32 33
3654;14;3 5 13 21 32 37
3655;0;4 8 16 23 31 38
3656;17;1 5 11 24 30 36
3657;13;2 6 13 17 32 38
3658;16;3 5 10 17 29 37
3659;12;1 5 15 18 32 36
3660;15;2 5 12 21 30 39
3661;14;3 7 16 22 32 36
3662;13;3 7 13 23 30 35
3663;5;4 5 14 19 26 34
3664;10;4 8 13 17 31 34
3665;0;2 6 15 19 32 34
3666;15;2 5 13 22 32 38
3667;12;4 6 13 18 32 38
3668;11;3 7 11 21 30 34
3669;14;4 5 16 24 26 40
3670;15;2 5 15 17 27 39
3671;16;4 5 11 23 30 35
3672;13;4 6 13 24 30 36
3673;9;4 8 14 21 26 33
3674;14;3 6 13 23 29 37
3675;0;4 5 11 22 28 39
3676;15;4 5 12 21 31 40
3677;12;4 6 11 19 32 39
3678;13;3 5 12 23 31 34
3679;10;4 8 12 17 31 33
3680;14;4 7 14 23 30 36
3681;11;2 6 16 17 29 33
3682;6;4 7 14 20 26 35
3683;15;2 6 15 23 30 35
3684;16;4 5 14 22 27 36
3685;0;4 6 14 20 31 35
3686;15;3 5 15 23 26 39
3687;7;4 7 14 21 26 36
3688;8;3 6 14 19 32 34
3689;12;4 6 13 18 25 36
3690;13;4 7 9 23 27 39
3691;14;3 5 10 21 32 40
3692;15;1 5 13 17 32 37
3693;0;3 6 14 19 29 35
3694;9;4 8 15 24 30 33
3695;13;3 6 13 18 25 37
3696;11;3 7 10 24 30 34
3697;10;3 6 12 17 26 40
3698;16;2 6 11 23 28 35
3699;12;3 5 16 19 25 39
3700;14;3 6 10 17 31 39
3701;15;1 5 11 23 32 35
3702;14;3 7 10 24 30 36
3703;13;4 7 13 20 29 37
3704;0;4 5 9 18 25 33
3705;15;2 6 16 23 31 36
3706;12;4 6 9 22 28 40
3707;14;4 5 10 21 30 38
