ID;CLASS;EVENTS
1478;3;5 9 15 20 25 30 32 38 45 50 52 59 65 69 75 80
1479;14;5 9 15 20 25 30 33 40 42 49 54 60 65 70 75 80
1480;23;5 9 15 20 25 30 34 37 45 50 53 59 65 70 75 80
1481;21;3 8 14 20 24 30 35 38 42 47 55 60 64 70 72 80
1482;22;5 10 15 20 25 28 35 39 43 50 55 59 65 70 75 77
1483;10;3 6 12 17 22 27 34 40 42 49 55 60 65 70 74 80
1484;24;3 6 14 20 23 30 35 39 42 47 55 60 64 70 72 80
1485;5;4 8 14 20 23 26 35 40 43 50 55 58 62 70 74 79
1486;19;5 10 15 20 25 30 34 40 45 48 55 60 65 69 75 80
1487;6;3 6 12 17 23 30 34 40 45 48 55 60 63 69 75 80
1488;11;3 8 13 20 24 30 31 39 45 49 51 60 63 68 74 80
1489;2;3 8 13 20 24 28 34 40 45 50 55 60 64 70 75 80
1490;15;5 10 15 20 25 28 34 40 44 50 55 60 65 70 75 80
1491;18;4 6 13 19 24 30 34 40 45 49 55 60 64 70 75 80
1492;16;4 6 14 20 24 30 34 40 45 50 55 60 64 70 75 80
1493;9;5 7 15 20 25 30 34 40 45 49 55 59 65 70 75 80
1494;25;5 10 15 20 25 29 34 40 45 50 55 60 63 70 75 80
1495;7;5 8 15 20 25 30 34 40 45 49 55 57 65 70 75 78
1496;13;5 10 15 20 25 30 34 40 44 49 54 60 65 70 75 80
1497;17;3 6 13 18 24 29 34 40 45 48 54 59 65 69 75 80
1498;12;3 6 13 17 24 29 33 40 44 49 55 60 65 67 74 80
1499;20;4 9 15 20 24 27 35 40 45 50 55 60 65 70 73 80
1500;4;5 10 15 20 25 30 34 40 45 49 55 60 65 70 75 80
1501;0;5 10 15 20 25 30 31 40 42 50 54 60 65 66 75 80
1502;8;2 6 12 18 23 30 34 37 45 50 55 60 62 70 73 80
1503;3;5 9 15 20 25 30 34 40 45 49 55 58 65 69 75 80
1504;1;5 10 15 20 25 30 34 40 45 50 55 58 65 70 75 80
1505;23;5 10 15 20 25 30 34 37 45 50 55 60 65 70 75 80
1506;14;4 8 14 20 24 30 34 40 45 50 55 59 65 70 75 80
1507;24;4 6 15 19 24 30 35 37 45 49 55 60 63 70 74 80
1508;22;4 6 14 19 24 30 35 38 42 48 55 60 65 70 72 80
1509;21;3 7 14 20 23 29 34 40 42 50 55 60 65 70 72 80
1510;10;5 9 14 20 24 27 34 40 42 49 55 60 65 70 75 80
1511;5;5 10 15 20 24 28 35 39 45 50 55 57 64 70 75 77
1512;19;5 10 15 20 24 29 35 38 45 50 55 57 64 70 75 78
1513;15;3 6 12 17 23 28 35 40 42 50 55 56 63 70 75 80
1514;11;5 10 15 20 25 28 32 39 45 50 53 60 65 68 75 80
1515;6;4 6 14 20 24 30 34 40 45 48 55 60 64 69 75 80
1516;16;5 7 15 20 25 30 34 40 43 49 55 60 65 70 75 80
1517;2;5 10 15 20 24 29 34 40 45 47 55 60 63 69 75 80
1518;18;5 10 15 20 24 28 35 38 45 50 55 60 64 70 74 79
1519;13;5 10 15 20 24 27 34 40 45 46 53 60 65 70 74 80
1520;9;5 10 15 20 25 30 35 38 44 50 55 59 64 70 75 80
1521;25;3 6 14 19 24 30 34 38 45 50 55 59 63 70 75 80
1522;7;4 9 14 20 24 30 35 40 42 49 52 60 65 70 72 80
1523;12;5 10 15 20 25 30 34 40 42 49 55 60 65 68 72 80
1524;17;4 9 15 20 25 30 34 40 45 49 55 58 65 70 75 80
1525;20;4 6 14 20 24 29 34 40 45 49 55 60 65 70 73 80
1526;4;3 7 12 20 24 27 33 40 45 49 55 60 62 70 75 80
1527;0;5 8 15 20 25 29 32 38 43 46 51 58 65 68 75 78
1528;3;5 10 15 20 25 28 34 40 45 50 55 57 65 70 75 80
1529;8;2 6 12 18 23 30 34 37 45 50 55 60 62 70 73 80
1530;1;3 7 14 20 24 30 34 40 45 49 55 58 64 70 75 80
1531;23;5 10 15 20 25 29 34 37 45 50 55 60 65 70 75 79
1532;24;5 7 14 20 24 27 35 40 45 50 55 58 64 70 73 79
1533;14;5 10 15 20 25 30 33 40 44 50 55 60 65 70 75 79
1534;21;4 6 14 19 24 28 35 39 43 50 55 59 64 70 73 80
1535;22;5 7 15 20 25 27 35 39 42 50 55 59 65 70 74 79
1536;5;5 10 15 20 24 27 35 40 45 50 55 56 64 70 74 77
1537;10;5 10 15 20 25 30 34 39 45 50 54 59 65 70 75 80
1538;19;5 10 15 20 25 28 35 40 45 50 55 59 64 70 73 80
1539;15;5 8 15 20 24 29 35 40 44 50 55 56 63 70 75 80
1540;6;5 10 15 20 25 30 33 40 43 50 55 60 65 70 75 80
1541;11;4 9 15 20 25 30 34 39 45 49 55 60 65 70 75 78
1542;16;4 6 14 20 24 30 34 40 45 48 55 60 65 70 75 80
1543;18;5 10 15 20 25 30 34 40 45 50 55 59 64 70 75 80
1544;2;2 6 12 18 23 28 34 40 45 50 55 60 63 70 74 80
1545;13;3 6 12 17 22 30 34 40 41 47 55 60 65 70 72 80
1546;12;5 8 15 20 25 30 32 38 41 50 53 60 65 67 74 79
1547;9;5 10 15 20 24 30 33 40 45 50 55 60 63 68 73 80
1548;20;5 10 15 20 25 30 34 40 45 46 55 60 65 69 74 80
1549;25;3 6 14 18 24 30 34 38 45 50 55 60 63 70 75 80
1550;7;4 6 15 18 24 30 34 39 45 50 54 60 65 70 75 80
1551;17;5 10 15 20 25 28 35 40 43 49 54 60 64 69 75 80
1552;4;5 9 15 20 25 28 35 40 45 50 55 60 65 70 75 80
1553;0;4 10 15 20 25 30 32 38 43 47 51 58 65 67 75 78
1554;3;4 6 14 20 24 30 34 40 45 48 55 57 64 70 75 80
1555;1;4 8 13 20 24 29 34 40 45 49 55 59 64 70 75 80
1556;8;1 6 11 20 22 30 34 40 44 49 55 60 62 70 72 80
1557;23;4 6 15 18 24 28 34 38 45 50 55 60 64 70 75 79
1558;24;4 8 15 20 25 30 33 40 44 48 55 59 64 70 75 77
1559;14;5 8 15 20 25 30 35 40 45 48 55 60 65 70 75 80
1560;5;3 6 13 19 24 28 35 39 45 50 55 57 63 70 75 79
1561;21;3 8 14 20 24 29 35 38 43 50 55 60 64 70 73 80
1562;22;5 9 15 20 25 27 35 39 43 50 55 60 65 70 74 80
1563;19;4 7 14 20 24 29 35 39 45 50 55 57 65 70 74 78
1564;10;4 7 15 20 25 30 32 39 43 50 52 60 65 68 75 80
1565;15;4 7 14 20 24 27 35 40 41 50 55 56 62 70 75 80
1566;6;2 6 11 16 22 30 33 40 44 48 55 60 63 70 75 80
1567;11;3 8 13 20 24 28 32 39 45 46 51 59 62 68 74 79
1568;16;3 6 13 20 24 30 35 40 41 47 55 60 64 70 75 80
1569;13;5 10 15 20 25 29 34 40 45 48 53 58 65 69 75 80
1570;18;5 10 15 20 25 30 34 40 45 47 55 60 63 70 75 80
1571;2;5 10 13 20 24 29 34 40 43 50 55 60 65 70 75 80
1572;12;5 10 15 20 25 30 34 40 45 48 55 60 65 69 75 80
1573;20;4 9 15 20 24 28 34 40 45 50 55 60 65 70 73 80
1574;9;5 10 15 20 25 30 34 39 45 50 54 60 62 68 73 80
1575;17;4 8 15 20 25 30 34 40 45 50 53 59 65 69 75 80
1576;25;5 8 14 20 25 30 34 40 43 50 55 59 65 70 75 79
1577;7;5 7 15 20 25 30 35 40 42 50 55 58 65 70 75 79
1578;0;4 6 15 20 24 30 32 39 41 49 51 60 64 69 74 80
1579;4;5 8 15 20 24 30 34 39 45 50 55 60 64 70 75 80
1580;3;4 9 15 20 25 30 34 40 45 50 53 57 65 70 75 80
1581;23;3 7 14 20 24 30 34 39 45 48 55 58 65 70 75 80
1582;8;1 6 11 16 22 30 34 40 44 49 55 60 62 70 72 80
1583;1;2 6 12 17 24 30 34 40 45 49 55 58 63 70 75 80
1584;19;5 7 15 20 25 28 34 39 45 49 55 60 65 69 75 78
1585;24;4 10 15 20 23 30 35 38 42 49 55 60 64 70 72 80
1586;14;5 10 15 20 25 30 33 40 45 50 54 60 65 70 75 80
1587;21;4 9 15 20 23 29 34 40 43 49 55 60 65 70 72 80
1588;5;5 10 15 20 25 30 34 37 45 50 54 57 65 70 75 80
1589;22;5 6 15 19 24 29 35 40 42 50 55 58 65 70 74 79
1590;15;5 10 14 20 25 27 35 40 41 50 55 56 62 70 75 80
1591;10;5 10 15 20 25 30 34 39 45 50 52 58 65 70 75 80
1592;6;2 6 12 16 22 30 33 40 44 48 54 60 63 70 75 80
1593;16;3 6 13 20 24 30 34 40 42 47 55 60 65 70 75 80
1594;11;3 8 12 20 23 26 31 40 45 46 51 59 62 70 72 80
1595;13;5 10 15 20 25 29 34 40 45 50 55 59 65 69 75 80
1596;12;3 6 14 17 24 30 33 39 44 50 55 59 65 67 73 80
1597;18;5 10 15 20 24 30 34 40 45 46 55 60 62 70 75 80
1598;2;5 10 15 20 24 28 34 40 45 49 55 60 63 70 75 80
1599;20;4 6 13 20 24 30 33 40 45 49 55 60 65 70 72 80
1600;0;3 6 13 17 23 29 31 38 41 47 51 60 63 68 73 80
1601;9;3 10 12 20 24 30 31 40 44 50 51 60 62 69 72 80
1602;17;5 10 15 20 25 30 33 40 43 50 55 59 65 68 75 80
1603;25;4 8 14 20 24 30 34 39 45 50 55 60 62 70 75 80
1604;7;4 6 15 20 24 30 34 38 45 50 54 60 65 70 75 80
1605;4;4 7 14 20 25 29 34 40 45 49 55 60 65 70 75 80
1606;3;5 10 15 20 25 30 33 40 45 50 52 58 65 70 75 80
1607;23;5 10 15 20 25 30 34 39 45 47 55 60 65 70 75 80
1608;1;5 8 14 20 24 29 34 40 45 49 55 59 64 70 75 80
1609;8;2 6 11 19 23 30 34 37 45 49 55 60 62 70 75 80
1610;19;5 10 15 20 24 29 35 39 45 50 55 58 64 70 75 77
1611;24;5 10 15 20 25 30 33 40 44 49 55 59 65 70 75 76
1612;21;4 7 15 20 24 30 35 38 43 48 55 60 64 70 73 80
1613;14;5 10 15 20 25 30 33 40 45 49 53 60 65 70 75 80
1614;5;3 6 12 18 23 28 35 39 45 50 55 57 63 70 75 79
1615;22;5 10 15 20 25 30 34 40 45 49 54 60 65 70 75 80
1616;15;5 10 15 20 24 29 35 40 42 50 54 56 65 70 75 80
1617;12;5 6 15 19 24 30 33 40 44 48 55 58 65 68 74 78
1618;10;5 10 15 20 25 28 33 40 45 48 55 60 65 70 75 80
1619;6;3 6 13 18 24 29 33 40 45 49 54 60 64 70 75 80
1620;11;3 6 13 19 23 28 31 40 45 46 51 57 63 69 73 79
1621;13;5 10 15 20 24 30 33 39 44 50 52 59 65 70 72 80
1622;16;5 10 15 20 25 30 31 40 45 50 52 60 65 70 75 80
1623;20;5 7 15 20 25 30 34 40 43 48 55 60 65 69 73 80
1624;18;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
1625;2;4 9 14 20 24 29 34 40 45 48 55 60 63 69 75 80
1626;0;5 10 15 20 25 30 31 37 42 48 51 59 65 67 75 80
1627;17;5 8 15 20 25 30 34 40 45 50 52 58 65 69 75 80
1628;9;5 10 15 20 24 30 33 38 45 50 52 60 62 69 72 80
1629;4;3 6 12 19 24 30 34 40 45 49 55 60 64 70 75 80
1630;25;5 10 15 20 25 30 34 38 45 50 55 60 63 70 75 80
1631;7;5 10 15 20 25 30 34 39 45 50 54 60 65 70 75 80
1632;3;5 10 15 20 25 28 34 40 45 47 53 58 65 70 75 80
1633;23;5 10 15 20 25 30 34 38 45 50 55 60 65 70 75 80
1634;19;5 10 15 20 25 28 35 40 45 50 55 56 64 70 74 77
1635;8;4 6 14 20 24 30 34 40 45 49 55 59 64 70 75 80
1636;1;5 10 15 20 25 30 34 40 45 50 54 58 65 70 75 80
1637;24;3 7 13 20 22 29 35 38 42 50 55 60 63 70 72 80
1638;5;3 6 13 19 24 28 35 40 45 50 55 57 63 70 75 79
1639;14;4 6 14 20 24 30 34 40 45 49 55 60 64 70 75 80
1640;21;5 10 15 20 25 30 35 38 43 46 55 60 65 70 73 80
1641;15;5 10 15 20 25 28 35 40 45 50 55 56 62 70 75 80
1642;22;5 9 15 20 24 30 34 40 42 49 55 60 65 70 72 80
1643;12;4 6 14 18 24 29 33 40 44 49 55 60 65 67 74 80
1644;6;5 9 15 20 24 30 34 40 45 48 55 60 64 69 75 80
1645;10;5 9 15 20 25 30 34 40 44 50 51 60 65 67 75 80
1646;16;4 7 14 20 24 30 34 40 45 48 53 60 64 70 75 80
1647;11;3 6 14 19 24 30 31 37 45 50 51 60 62 69 74 80
1648;13;5 10 15 20 25 30 34 40 45 48 55 56 65 70 75 79
1649;20;5 10 15 20 25 30 33 40 44 48 55 59 65 70 75 80
1650;0;3 10 14 20 24 30 31 37 42 50 52 60 64 68 75 80
1651;18;5 10 15 20 25 29 34 40 45 50 55 60 65 70 75 77
1652;2;5 9 15 20 25 29 34 40 45 48 55 60 65 70 75 80
1653;3;3 6 14 19 24 30 34 40 45 50 54 58 64 70 74 80
1654;9;5 10 15 20 24 30 34 38 45 50 52 59 62 69 72 80
1655;17;5 9 15 20 25 30 34 40 45 50 51 59 65 68 75 80
1656;4;3 6 13 20 24 27 34 40 45 49 55 60 62 70 75 80
1657;25;5 9 15 20 25 30 32 39 45 50 51 59 64 69 75 80
1658;7;4 6 15 19 24 29 35 39 45 50 55 60 65 70 75 80
1659;23;5 10 15 20 25 30 34 37 45 50 55 60 65 70 75 80
1660;19;3 8 13 20 23 30 35 37 45 49 55 60 62 70 72 80
1661;1;4 6 15 19 24 30 33 39 45 50 53 59 65 69 75 80
1662;8;2 9 11 20 22 30 34 40 44 49 55 60 62 70 72 80
1663;24;5 10 15 20 24 30 35 37 43 48 55 60 63 70 72 80
1664;5;5 10 15 20 25 30 33 37 45 50 55 58 65 70 75 79
1665;21;4 8 15 20 23 30 34 40 42 48 55 60 65 70 72 80
1666;14;3 6 13 18 23 30 34 40 43 50 55 60 64 70 74 80
1667;15;3 6 14 18 24 30 35 40 43 50 53 56 63 70 75 80
1668;12;5 6 15 20 25 30 33 40 45 48 55 59 65 69 75 79
1669;22;5 10 15 20 25 30 35 38 42 48 55 59 65 70 74 80
1670;6;4 6 14 20 24 29 33 40 45 48 55 60 64 70 75 80
1671;16;5 10 15 20 24 30 32 40 45 47 53 59 65 70 75 80
1672;11;4 7 14 20 24 29 31 39 45 48 51 60 63 68 74 80
1673;10;5 10 15 20 25 30 34 40 45 47 55 60 65 70 75 80
1674;13;3 6 13 20 24 30 34 40 41 47 55 60 65 70 72 80
1675;20;4 6 14 17 23 28 34 40 45 50 55 60 65 70 73 79
1676;0;5 8 15 20 25 30 34 39 45 49 55 60 65 70 75 79
1677;18;5 10 15 20 24 30 34 40 45 47 55 59 62 70 75 80
1678;3;5 10 15 20 25 30 34 40 45 49 55 59 65 70 75 80
1679;17;2 6 12 16 23 29 35 40 42 49 54 60 64 69 75 80
1680;2;5 8 15 20 25 29 34 40 44 49 55 60 65 70 75 80
1681;9;3 7 14 20 24 30 34 39 43 50 54 58 65 70 75 78
1682;4;5 10 14 20 24 30 35 40 45 50 55 60 63 70 75 80
1683;23;5 10 15 20 25 30 34 38 45 49 55 60 65 70 75 80
1684;19;5 10 15 20 25 29 35 39 45 50 55 57 63 70 74 77
1685;25;5 10 15 20 25 30 34 39 45 50 55 60 63 69 75 80
1686;7;5 10 15 20 25 30 34 40 45 50 53 57 65 70 75 80
1687;1;2 6 11 16 22 30 34 40 44 49 55 59 63 70 75 80
1688;24;5 10 15 20 25 30 35 38 44 47 55 57 65 70 75 80
1689;8;1 9 11 20 22 30 34 40 44 49 55 60 62 70 72 80
1690;5;2 6 12 18 23 29 35 40 44 50 55 57 63 70 75 80
1691;15;5 7 15 20 24 27 35 40 41 50 55 56 63 70 75 80
1692;21;5 10 15 20 25 30 34 40 44 50 55 58 65 70 75 80
1693;14;3 6 13 19 24 30 34 40 44 50 55 60 64 70 75 80
1694;12;5 10 15 20 25 28 34 39 45 50 55 60 65 68 75 80
1695;22;5 9 15 20 25 27 35 38 43 50 55 60 65 70 74 79
1696;6;5 10 15 20 25 29 33 40 45 48 55 60 65 70 75 80
1697;16;3 7 13 20 24 30 34 40 45 48 55 60 65 69 75 80
1698;13;5 9 15 20 25 29 34 39 44 50 55 60 65 70 75 78
1699;11;5 10 15 20 25 29 32 37 45 49 51 60 62 69 75 80
1700;10;5 8 15 20 25 28 34 40 45 49 55 60 65 70 75 80
1701;20;4 6 14 19 24 28 34 40 45 50 55 60 65 70 74 79
1702;0;5 10 15 20 24 30 33 39 41 49 51 60 65 69 74 80
1703;3;5 9 15 20 25 30 34 40 45 49 55 57 65 70 75 80
1704;18;5 7 15 20 25 30 34 40 45 49 55 60 65 70 75 80
1705;4;4 9 15 20 24 28 34 40 45 50 55 60 64 70 75 79
1706;17;5 6 14 20 24 28 35 40 43 49 53 60 65 69 75 80
1707;2;5 8 14 20 24 27 34 40 45 50 55 60 63 70 75 80
1708;9;4 9 15 20 24 30 31 40 45 50 51 60 62 69 72 80
1709;23;5 9 15 20 25 29 34 37 45 50 55 60 65 70 75 80
1710;19;5 8 15 20 25 30 34 40 45 48 55 60 65 70 75 80
1711;24;2 6 13 18 23 30 35 37 45 49 55 60 63 70 73 80
1712;25;3 6 13 19 24 30 34 40 45 48 55 59 64 70 75 80
1713;7;5 10 15 20 25 29 34 40 44 49 54 59 65 69 75 80
1714;1;4 8 15 20 25 30 34 40 45 49 54 58 64 70 75 80
1715;8;2 6 12 18 22 30 34 37 45 50 55 60 62 70 72 80
1716;15;5 9 15 20 25 30 34 38 45 50 54 57 63 70 75 80
1717;5;5 8 15 20 25 30 35 37 45 50 55 58 65 70 75 78
1718;21;5 7 14 20 24 26 35 40 43 50 55 60 64 70 73 80
1719;14;3 6 13 19 24 30 34 40 43 50 55 60 64 70 74 80
1720;12;5 10 15 20 25 30 33 39 42 50 53 60 65 69 75 80
1721;16;5 9 15 20 25 30 34 40 43 49 55 60 65 70 75 80
1722;22;4 6 15 20 24 30 35 38 42 49 55 60 65 70 72 80
1723;6;4 6 14 20 24 30 33 40 45 48 55 60 64 70 75 80
1724;13;5 10 15 20 25 30 34 40 45 49 55 59 65 70 74 79
1725;11;5 10 15 20 24 30 31 39 45 50 53 60 64 68 75 80
1726;20;5 10 15 20 25 27 34 40 45 50 55 60 65 70 74 79
1727;10;5 7 15 20 24 30 33 38 45 50 54 60 65 69 75 80
1728;3;5 9 15 20 25 30 34 40 45 49 55 56 65 70 75 80
1729;0;3 6 14 19 24 30 31 38 42 49 51 60 64 68 75 80
1730;19;5 10 15 20 25 28 35 39 45 50 55 57 64 70 73 78
1731;18;5 10 15 20 24 30 31 40 44 49 51 59 65 68 75 80
1732;17;3 6 13 18 24 30 34 39 45 50 53 59 64 69 75 80
1733;4;5 10 15 20 25 30 34 39 45 48 55 60 65 70 75 80
1734;2;3 6 13 19 23 29 34 40 45 50 55 60 63 70 75 80
1735;9;3 7 13 20 24 30 34 39 43 50 53 59 64 70 75 80
1736;23;5 6 15 20 23 30 34 40 44 49 55 60 65 70 75 80
1737;24;5 10 15 20 25 30 35 38 45 46 55 60 63 70 74 80
1738;1;3 8 13 20 24 29 33 40 45 48 55 59 64 70 75 80
1739;25;2 6 12 18 23 30 34 40 45 48 55 60 63 70 75 80
1740;7;3 7 13 20 23 30 34 40 41 49 55 60 65 70 72 80
1741;15;5 10 14 20 24 27 35 40 43 50 55 56 63 70 75 80
1742;8;2 6 11 17 22 30 34 37 45 50 55 60 62 70 72 80
1743;5;5 10 15 20 25 30 35 38 45 50 55 57 64 70 74 80
1744;21;5 10 15 20 25 29 35 40 43 50 55 57 65 70 75 80
1745;12;5 6 15 19 25 30 33 40 45 49 55 60 65 67 74 80
1746;14;5 10 15 20 25 30 34 40 41 49 55 60 65 70 75 80
1747;16;5 8 15 20 25 30 33 40 41 48 55 60 65 70 75 80
1748;6;5 10 15 20 25 29 34 40 45 50 55 60 64 70 75 80
1749;22;5 9 15 20 25 30 35 38 43 49 55 60 65 70 73 80
1750;13;2 6 12 17 22 30 34 40 41 47 55 60 65 70 72 80
1751;11;3 6 13 20 23 30 31 37 45 50 51 60 62 69 74 80
1752;20;2 6 11 16 22 30 34 40 43 49 55 60 64 70 72 80
1753;3;4 6 13 20 24 28 34 40 45 49 55 58 65 70 75 80
1754;10;2 6 12 17 23 29 34 40 45 49 55 60 65 70 75 80
1755;0;2 6 12 17 22 30 31 39 41 49 51 60 64 69 73 80
1756;19;3 6 13 20 23 30 35 37 45 46 55 60 62 70 72 80
1757;4;5 10 15 20 25 30 34 39 45 49 55 60 65 70 75 80
1758;18;5 10 14 20 24 30 31 38 45 50 51 59 65 69 75 80
1759;17;5 10 15 20 25 30 34 40 45 50 53 60 65 67 75 80
1760;23;5 10 15 20 25 30 34 38 45 50 51 58 65 70 75 80
1761;2;5 10 15 20 25 28 34 40 45 49 55 60 63 70 75 80
1762;9;5 8 15 20 25 30 35 40 45 49 55 59 65 70 75 80
1763;24;4 6 15 20 23 29 35 38 43 50 55 60 63 70 72 80
1764;1;5 10 15 20 25 30 34 40 45 49 55 57 64 70 75 80
1765;15;3 8 13 20 24 27 35 40 42 50 55 56 63 70 75 80
1766;25;4 10 14 20 24 30 34 40 45 48 55 60 63 70 75 80
1767;7;5 10 15 20 25 30 34 39 45 50 55 59 65 70 75 80
1768;8;4 8 14 20 24 30 34 37 45 50 55 60 62 70 73 80
1769;5;5 10 15 20 25 30 34 38 45 50 54 58 65 70 75 80
1770;12;5 10 15 20 25 30 35 40 44 46 55 60 65 70 74 80
1771;21;5 7 15 20 25 30 34 40 44 49 55 60 65 70 75 80
1772;16;5 10 15 20 25 30 33 40 45 48 54 60 65 70 75 80
1773;14;4 6 14 20 24 30 34 40 45 49 55 60 65 70 75 80
1774;6;3 6 13 19 24 29 33 40 44 50 55 60 64 70 75 80
1775;22;5 7 15 20 25 26 35 38 42 50 55 60 65 70 73 80
1776;13;5 10 14 20 24 30 34 40 42 47 55 60 65 70 72 80
1777;20;5 6 15 19 24 27 34 40 45 50 55 60 65 70 74 78
1778;11;3 6 12 18 23 27 31 40 45 46 51 58 62 69 73 79
1779;3;5 10 15 20 25 29 34 40 45 49 55 60 65 67 75 77
1780;0;4 9 15 20 25 30 34 40 44 48 55 60 65 69 75 77
1781;10;5 10 15 20 24 29 34 39 45 50 55 60 65 70 75 80
1782;19;3 10 14 20 23 30 35 37 45 46 55 60 62 70 72 80
1783;4;3 6 12 17 23 27 34 40 45 49 55 60 62 70 75 80
1784;18;2 6 13 18 23 30 34 39 45 50 55 60 63 70 75 80
1785;17;3 6 14 19 24 30 34 40 45 50 54 59 64 69 75 80
1786;23;3 6 13 19 24 30 34 39 45 48 55 59 64 70 75 80
1787;9;5 10 15 20 24 29 34 39 45 50 55 60 63 68 73 80
1788;2;5 10 15 20 24 28 35 40 45 48 55 60 63 69 75 80
1789;24;5 8 15 20 25 30 33 40 42 50 55 60 65 70 75 80
1790;15;3 6 12 17 23 28 35 40 42 50 55 56 63 70 75 80
1791;1;5 10 15 20 25 30 34 40 45 48 55 58 65 70 75 80
1792;5;3 6 12 17 23 28 35 40 44 50 55 57 63 70 74 80
1793;8;3 8 13 20 23 29 34 37 45 50 55 59 62 70 73 80
1794;7;5 10 15 20 25 30 33 40 45 47 53 60 65 69 75 80
1795;25;5 10 15 20 25 30 34 38 45 50 54 60 64 70 75 80
1796;12;5 9 15 20 25 30 34 40 45 48 55 58 65 69 74 79
1797;21;5 10 15 20 25 28 35 39 42 50 55 59 65 70 75 80
1798;16;5 10 15 20 25 30 32 40 45 50 54 60 65 69 75 80
1799;14;4 8 14 20 24 30 35 40 45 50 55 59 65 70 75 80
1800;6;5 10 15 20 25 29 33 40 45 50 55 60 65 69 75 80
1801;13;3 6 13 18 24 30 34 40 44 49 55 58 65 70 73 79
1802;22;3 6 14 18 24 30 35 38 42 49 55 60 65 70 72 80
1803;20;5 10 15 20 25 27 34 40 45 50 55 60 65 70 74 78
1804;11;5 10 15 20 25 28 34 39 45 50 55 60 65 70 75 80
1805;3;5 10 15 20 25 28 34 40 45 49 55 57 65 70 75 80
1806;0;3 6 14 18 24 30 31 38 41 50 51 60 64 69 74 80
1807;19;4 6 14 18 23 30 35 38 45 49 55 60 63 70 73 80
1808;10;5 10 14 20 24 27 34 40 42 48 52 60 65 70 74 80
1809;23;5 10 15 20 25 27 35 38 45 50 55 60 65 70 75 78
1810;4;5 10 15 20 25 28 34 39 45 50 55 60 64 70 75 79
1811;18;4 10 14 20 24 30 34 40 45 49 55 60 64 70 75 80
1812;17;4 6 13 19 24 30 34 40 45 48 54 58 65 68 75 80
1813;24;2 6 11 16 22 30 35 37 43 48 55 60 63 70 72 80
1814;9;5 10 15 20 25 30 34 38 43 50 54 58 64 70 75 80
1815;2;5 9 15 20 24 30 34 40 45 48 55 60 65 70 75 80
1816;15;5 10 15 20 24 27 35 40 42 50 55 56 63 70 75 80
1817;1;5 7 15 20 25 29 33 40 45 48 55 59 65 70 75 80
1818;20;5 6 15 19 24 27 34 40 45 50 55 60 65 70 74 79
1819;8;2 6 12 19 23 30 34 37 45 50 55 60 62 70 73 80
1820;5;5 9 15 20 25 30 35 40 43 50 55 60 65 70 75 80
1821;25;2 6 11 17 22 30 34 38 45 50 55 60 62 70 75 80
1822;7;5 9 15 20 25 30 34 40 44 49 54 58 65 68 75 80
1823;12;5 10 15 20 25 28 34 39 45 50 55 60 65 68 75 80
1824;21;5 10 15 20 24 30 34 40 44 49 55 59 65 70 75 80
1825;13;5 10 15 20 24 28 35 40 45 46 53 60 65 70 74 80
1826;14;5 7 15 20 25 30 32 40 44 50 53 60 65 69 75 80
1827;6;4 8 15 20 25 30 33 40 43 48 54 60 65 70 75 80
1828;16;5 10 15 20 24 30 33 40 45 48 55 60 65 70 75 80
1829;22;5 6 15 20 25 30 35 38 42 48 55 60 65 70 73 80
1830;3;4 7 15 20 24 30 33 40 45 50 52 58 65 70 75 80
1831;11;5 10 15 20 23 26 31 40 45 46 51 57 62 70 72 80
1832;0;5 10 15 20 25 30 31 40 43 50 51 60 65 69 75 80
1833;19;5 10 15 20 24 28 35 38 45 50 55 56 63 70 74 77
1834;23;5 9 15 20 25 30 34 37 45 49 55 59 65 67 75 80
1835;10;5 10 15 20 25 30 32 38 43 50 53 60 65 68 75 80
1836;4;4 8 15 20 25 28 33 40 45 49 55 60 64 70 75 79
1837;17;4 6 15 20 24 30 34 40 45 50 54 58 65 69 75 80
1838;18;4 6 15 18 24 30 34 38 45 50 55 59 63 70 75 80
1839;24;4 8 14 20 24 30 35 38 42 48 55 60 64 70 72 80
1840;15;3 6 14 19 24 29 35 39 44 50 54 56 63 70 74 80
1841;9;3 10 13 20 24 30 31 40 43 50 54 60 63 68 72 80
1842;2;5 10 15 20 25 29 33 40 43 50 55 60 65 70 75 80
1843;20;5 10 15 20 25 27 34 40 45 50 55 60 65 70 75 77
1844;1;4 7 15 20 25 30 34 40 43 48 55 60 65 70 75 80
1845;5;4 10 15 20 25 27 35 40 45 50 55 58 64 70 74 79
1846;8;1 6 11 18 22 30 34 38 45 49 55 60 62 70 74 80
1847;12;5 6 14 20 24 30 34 40 41 48 55 60 65 68 72 80
1848;25;5 9 14 20 25 30 34 40 45 49 54 58 63 69 75 80
1849;7;5 8 15 20 25 30 35 40 45 50 55 59 65 69 75 80
1850;21;5 9 15 20 24 27 35 39 43 50 55 60 65 70 73 80
1851;16;3 6 12 17 23 30 34 40 44 48 55 60 64 70 75 80
1852;14;5 7 15 20 25 30 32 40 42 49 54 60 65 70 75 80
1853;6;5 8 15 20 24 29 34 40 45 50 55 60 64 70 75 80
1854;13;5 6 15 20 24 30 34 40 42 46 55 60 65 70 72 80
1855;22;5 6 15 20 25 30 35 38 42 48 55 60 65 70 72 80
